fpl_name,position,fpl_team,assists,bonus,clean_sheets,fpl_element,goals_conceded,goals_scored,fpl_kickoff_time,minutes,opponent_fpl_team_number,own_goals,penalties_missed,penalties_saved,red_cards,saves,team_a_score,team_h_score,points,value,was_home,yellow_cards,gw,season,expected_assists,expected_goals,bps,creativity,fixture,ict_index,influence,round,selected,threat,transfers_balance,transfers_in,transfers_out,expected_goal_involvements,expected_goals_conceded,starts,fpl_date
Yehor Yarmoliuk,3,31,0,0,0,111,1,0,2025-02-26T19:30:00Z,90,6,0,0,0,0,0,1,1,1,44,True,1,27,2024-25,0.04,0.0,10,16.1,261,3.4,13.6,27,287252,4.0,-7383,1654,9037,0.04,1.37,1,2025-02-26
Lesley Ugochukwu,3,13,0,0,0,188,3,0,2025-01-25T15:00:00Z,78,23,0,0,0,0,0,3,1,2,44,True,0,23,2024-25,0.02,0.02,9,3.3,228,1.4,8.2,23,30943,2.0,2927,4277,1350,0.04,2.62,1,2025-01-25
Lesley Ugochukwu,3,13,0,0,0,188,1,0,2025-02-01T15:00:00Z,80,34,0,0,0,0,0,2,1,2,44,False,0,24,2024-25,0.01,0.0,11,1.8,236,1.3,10.8,24,40113,0.0,7895,9568,1673,0.01,1.84,1,2025-02-01
Lesley Ugochukwu,3,13,0,0,0,188,1,0,2025-02-15T15:00:00Z,45,2,0,0,0,0,0,3,1,1,44,True,0,25,2024-25,0.19,0.02,9,34.3,248,5.8,15.0,25,41161,9.0,1740,4562,2822,0.21,0.43,0,2025-02-15
Lesley Ugochukwu,3,13,0,0,0,188,3,0,2025-02-22T15:00:00Z,71,21,0,0,0,0,0,4,0,1,44,True,1,26,2024-25,0.01,0.0,11,11.1,260,2.0,7.2,26,40298,2.0,-850,1290,2140,0.01,2.45,1,2025-02-22
Lesley Ugochukwu,3,13,0,0,0,188,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,44,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,38022,0.0,-2283,588,2871,0.0,0.0,0,2025-02-25
Jesper Lindstrøm,3,6,0,0,1,577,0,0,2025-01-25T15:00:00Z,61,21,0,0,0,0,0,1,0,2,50,False,1,23,2024-25,0.0,0.0,1,0.3,223,0.8,7.6,23,7387,0.0,1161,1376,215,0.0,0.35,1,2025-01-25
Jesper Lindstrøm,3,6,0,0,1,577,0,0,2025-02-01T15:00:00Z,74,8,0,0,0,0,0,0,4,3,50,True,0,24,2024-25,0.08,0.24,6,4.2,235,3.2,4.6,24,13968,23.0,5253,5787,534,0.32,0.17,1,2025-02-01
Jesper Lindstrøm,3,6,0,0,0,577,2,0,2025-02-12T19:30:00Z,76,9,0,0,0,0,0,2,2,1,50,True,1,15,2024-25,0.01,0.0,2,1.2,144,0.6,5.0,24,13968,0.0,5253,5787,534,0.01,0.58,1,2025-02-12
Jesper Lindstrøm,3,6,0,0,0,577,1,0,2025-02-15T17:30:00Z,78,5,0,0,0,0,0,2,1,2,50,False,0,25,2024-25,0.26,0.11,6,18.1,243,6.1,15.6,25,10194,27.0,-2582,275,2857,0.37,1.42,1,2025-02-15
Jesper Lindstrøm,3,6,0,0,0,577,0,0,2025-02-22T12:30:00Z,53,11,0,0,0,0,0,2,2,1,50,True,0,26,2024-25,0.01,0.0,-1,1.0,254,0.2,0.0,26,9589,2.0,-746,321,1067,0.01,0.04,1,2025-02-22
Jesper Lindstrøm,3,6,0,0,0,577,1,0,2025-02-26T19:30:00Z,74,31,0,0,0,0,0,1,1,2,50,False,0,27,2024-25,0.04,0.0,6,2.5,261,1.2,7.8,27,9017,2.0,-597,206,803,0.04,1.26,1,2025-02-26
Will Smallbone,3,13,0,0,0,471,0,0,2025-01-25T15:00:00Z,11,23,0,0,0,0,0,3,1,1,50,True,0,23,2024-25,0.0,0.0,3,0.3,228,0.3,2.2,23,2330,0.0,6,48,42,0.0,0.31,0,2025-01-25
Will Smallbone,3,13,0,0,0,471,0,0,2025-02-01T15:00:00Z,34,34,0,0,0,0,0,2,1,1,50,False,0,24,2024-25,0.0,0.0,4,0.3,236,0.3,2.8,24,2370,0.0,0,43,43,0.0,0.43,0,2025-02-01
Will Smallbone,3,13,0,0,0,471,2,0,2025-02-15T15:00:00Z,55,2,0,0,0,0,0,3,1,0,50,True,1,25,2024-25,0.1,0.0,7,20.1,248,2.9,9.2,25,2389,0.0,-29,29,58,0.1,1.02,1,2025-02-15
Will Smallbone,3,13,0,0,0,471,1,0,2025-02-22T15:00:00Z,18,21,0,0,0,0,0,4,0,1,50,True,0,26,2024-25,0.0,0.0,5,0.2,260,0.4,3.4,26,2406,0.0,-8,20,28,0.0,1.52,0,2025-02-22
Will Smallbone,3,13,0,0,0,471,4,0,2025-02-25T20:15:00Z,90,4,0,0,0,0,0,0,4,2,50,False,0,27,2024-25,0.04,0.0,14,36.4,268,5.0,13.2,27,2450,0.0,18,41,23,0.04,2.56,1,2025-02-25
Felipe Rodrigues da Silva,2,32,0,0,0,653,2,0,2025-01-25T15:00:00Z,24,2,0,0,0,0,0,0,5,-1,45,False,1,23,2024-25,0.0,0.1,-10,0.3,222,0.5,0.0,23,10807,5.0,-187,786,973,0.1,0.82,0,2025-01-25
Felipe Rodrigues da Silva,2,32,0,0,1,653,0,0,2025-02-01T12:30:00Z,90,21,0,0,0,0,0,0,7,6,45,True,0,24,2024-25,0.0,0.0,27,0.3,239,3.1,30.2,24,10609,0.0,-509,420,929,0.0,0.88,1,2025-02-01
Felipe Rodrigues da Silva,2,32,0,0,0,653,2,0,2025-02-15T15:00:00Z,67,25,0,0,0,0,0,1,2,1,45,False,0,25,2024-25,0.01,0.0,7,0.5,244,1.9,18.0,25,11788,0.0,665,1192,527,0.01,1.65,1,2025-02-15
Felipe Rodrigues da Silva,2,32,0,0,0,653,0,0,2025-02-23T14:00:00Z,0,23,0,0,0,0,0,3,4,0,45,False,0,26,2024-25,0.0,0.0,0,0.0,259,0.0,0.0,26,11832,0.0,-81,367,448,0.0,0.0,0,2025-02-23
Felipe Rodrigues da Silva,2,32,0,0,0,653,0,0,2025-02-26T19:30:00Z,0,1,0,0,0,0,0,0,0,0,45,True,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,11645,0.0,-307,218,525,0.0,0.0,0,2025-02-26
Matty Cash,2,27,0,0,0,32,1,0,2025-01-26T16:30:00Z,90,20,0,0,0,0,0,1,1,2,44,True,0,23,2024-25,0.01,0.0,10,22.0,221,4.1,14.8,23,148760,4.0,20196,24657,4461,0.01,1.31,1,2025-01-26
Matty Cash,2,27,0,0,0,32,0,0,2025-02-01T17:30:00Z,0,26,0,0,0,0,0,0,2,0,44,False,0,24,2024-25,0.0,0.0,0,0.0,240,0.0,0.0,24,140225,0.0,-8523,8508,17031,0.0,0.0,0,2025-02-01
Matty Cash,2,27,0,0,0,32,0,0,2025-02-15T15:00:00Z,0,34,0,0,0,0,0,1,1,0,44,True,0,25,2024-25,0.0,0.0,0,0.0,241,0.0,0.0,25,113833,0.0,-25784,103,25887,0.0,0.0,0,2025-02-15
Matty Cash,2,27,0,0,0,32,0,0,2025-02-19T19:30:00Z,23,9,0,0,0,0,0,2,2,1,44,True,0,29,2024-25,0.01,0.01,8,11.0,282,3.1,9.2,25,113833,11.0,-25784,103,25887,0.02,0.76,0,2025-02-19
Matty Cash,2,27,0,0,0,32,1,0,2025-02-22T17:30:00Z,69,4,0,0,0,0,0,1,2,2,44,True,0,26,2024-25,0.01,0.0,1,1.7,252,0.5,1.0,26,111208,2.0,-3688,899,4587,0.01,2.0,1,2025-02-22
Matty Cash,2,27,0,0,0,32,0,0,2025-02-25T19:30:00Z,0,5,0,0,0,0,0,1,4,0,44,False,0,27,2024-25,0.0,0.0,0,0.0,263,0.0,0.0,27,112668,0.0,1036,3348,2312,0.0,0.0,0,2025-02-25
João Pedro Ferreira Silva,3,32,0,0,0,596,3,0,2025-01-25T15:00:00Z,65,2,0,0,0,0,0,0,5,1,59,False,1,23,2024-25,0.0,0.03,10,0.4,222,2.0,10.2,23,13719,9.0,-56,472,528,0.03,0.87,1,2025-01-25
João Pedro Ferreira Silva,3,32,0,0,0,596,0,1,2025-02-01T12:30:00Z,18,21,0,0,0,0,0,0,7,6,59,True,0,24,2024-25,0.09,0.09,26,14.8,239,7.5,37.4,24,13875,23.0,-91,389,480,0.18,0.2,0,2025-02-01
João Pedro Ferreira Silva,3,32,0,0,0,596,0,0,2025-02-15T15:00:00Z,5,25,0,0,0,0,0,1,2,1,59,False,0,25,2024-25,0.0,0.0,2,0.3,244,0.1,0.2,25,14907,0.0,603,1119,516,0.0,0.28,0,2025-02-15
João Pedro Ferreira Silva,3,32,0,0,0,596,0,0,2025-02-23T14:00:00Z,0,23,0,0,0,0,0,3,4,0,59,False,0,26,2024-25,0.0,0.0,0,0.0,259,0.0,0.0,26,15095,0.0,20,461,441,0.0,0.0,0,2025-02-23
João Pedro Ferreira Silva,3,32,0,0,0,596,0,0,2025-02-26T19:30:00Z,0,1,0,0,0,0,0,0,0,0,59,True,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,15048,0.0,-146,261,407,0.0,0.0,0,2025-02-26
Jaden Philogene,3,34,0,0,0,569,4,0,2025-01-25T15:00:00Z,78,9,0,0,0,0,0,1,4,2,53,False,0,23,2024-25,0.01,0.0,6,4.8,226,1.7,8.6,23,4894,4.0,58,224,166,0.01,1.94,1,2025-01-25
Jaden Philogene,3,34,0,0,0,569,1,0,2025-02-01T15:00:00Z,28,13,0,0,0,0,0,2,1,1,53,True,0,24,2024-25,0.02,0.0,3,5.0,236,1.3,4.4,24,5278,4.0,280,466,186,0.02,0.42,0,2025-02-01
Jaden Philogene,3,34,0,0,0,569,0,0,2025-02-15T15:00:00Z,0,27,0,0,0,0,0,1,1,0,53,False,0,25,2024-25,0.0,0.0,0,0.0,241,0.0,0.0,25,5041,0.0,-250,97,347,0.0,0.0,0,2025-02-15
Jaden Philogene,3,34,0,0,0,569,4,0,2025-02-22T15:00:00Z,90,17,0,0,0,0,0,4,1,2,53,True,0,26,2024-25,0.06,0.2,4,26.2,256,6.3,18.8,26,4969,18.0,-101,86,187,0.26,1.71,1,2025-02-22
Jaden Philogene,3,34,0,3,0,569,3,2,2025-02-26T19:30:00Z,90,11,0,0,0,0,0,2,3,15,53,False,0,27,2024-25,0.06,1.04,61,28.7,270,16.5,82.2,27,4966,54.0,-32,81,113,1.1,0.72,1,2025-02-26
Ibrahim Sangaré,3,32,0,0,0,442,0,0,2025-01-25T15:00:00Z,0,2,0,0,0,0,0,0,5,0,43,False,0,23,2024-25,0.0,0.0,0,0.0,222,0.0,0.0,23,81828,0.0,652,5363,4711,0.0,0.0,0,2025-01-25
Ibrahim Sangaré,3,32,1,0,0,442,0,0,2025-02-01T12:30:00Z,8,21,0,0,0,0,0,0,7,4,43,True,0,24,2024-25,0.0,0.0,14,10.2,239,2.7,15.2,24,102473,2.0,14522,18504,3982,0.0,0.2,0,2025-02-01
Ibrahim Sangaré,3,32,0,0,0,442,0,0,2025-02-15T15:00:00Z,27,25,0,0,0,0,0,1,2,1,43,False,0,25,2024-25,0.0,0.0,4,2.3,244,0.6,3.2,25,121994,0.0,20115,28287,8172,0.0,0.53,0,2025-02-15
Ibrahim Sangaré,3,32,0,0,0,442,0,0,2025-02-23T14:00:00Z,13,23,0,0,0,0,0,3,4,1,43,False,0,26,2024-25,0.0,0.0,2,0.1,259,0.6,6.2,26,132393,0.0,11676,18577,6901,0.0,0.07,0,2025-02-23
Ibrahim Sangaré,3,32,0,0,0,442,0,0,2025-02-26T19:30:00Z,0,1,0,0,0,0,0,0,0,0,43,True,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,145257,0.0,11694,18494,6800,0.0,0.0,0,2025-02-26
Sam Szmodics,3,34,0,0,0,611,0,0,2025-01-25T15:00:00Z,0,9,0,0,0,0,0,1,4,0,57,False,0,23,2024-25,0.0,0.0,0,0.0,226,0.0,0.0,23,20976,0.0,-2030,85,2115,0.0,0.0,0,2025-01-25
Sam Szmodics,3,34,0,0,0,611,0,0,2025-02-01T15:00:00Z,0,13,0,0,0,0,0,2,1,0,57,True,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,19795,0.0,-1216,85,1301,0.0,0.0,0,2025-02-01
Sam Szmodics,3,34,0,0,0,611,0,0,2025-02-15T15:00:00Z,0,27,0,0,0,0,0,1,1,0,57,False,0,25,2024-25,0.0,0.0,0,0.0,241,0.0,0.0,25,18974,0.0,-867,90,957,0.0,0.0,0,2025-02-15
Sam Szmodics,3,34,0,0,0,611,0,0,2025-02-22T15:00:00Z,0,17,0,0,0,0,0,4,1,0,57,True,0,26,2024-25,0.0,0.0,0,0.0,256,0.0,0.0,26,18612,0.0,-402,72,474,0.0,0.0,0,2025-02-22
Sam Szmodics,3,34,0,0,0,611,0,0,2025-02-26T19:30:00Z,1,11,0,0,0,0,0,2,3,1,57,False,0,27,2024-25,0.0,0.0,3,0.1,270,0.2,2.0,27,18578,0.0,-111,137,248,0.0,0.01,0,2025-02-26
Saša Kalajdžić,4,26,0,0,0,555,0,0,2025-01-25T15:00:00Z,0,1,0,0,0,0,0,1,0,0,48,True,0,23,2024-25,0.0,0.0,0,0.0,230,0.0,0.0,23,4286,0.0,-111,113,224,0.0,0.0,0,2025-01-25
Saša Kalajdžić,4,26,0,0,0,555,0,0,2025-02-01T17:30:00Z,0,27,0,0,0,0,0,0,2,0,48,True,0,24,2024-25,0.0,0.0,0,0.0,240,0.0,0.0,24,4297,0.0,-19,118,137,0.0,0.0,0,2025-02-01
Saša Kalajdžić,4,26,0,0,0,555,0,0,2025-02-16T14:00:00Z,0,9,0,0,0,0,0,1,2,0,48,False,0,25,2024-25,0.0,0.0,0,0.0,246,0.0,0.0,25,4255,0.0,-67,87,154,0.0,0.0,0,2025-02-16
Saša Kalajdžić,4,26,0,0,0,555,0,0,2025-02-22T15:00:00Z,0,2,0,0,0,0,0,1,0,0,48,False,0,26,2024-25,0.0,0.0,0,0.0,253,0.0,0.0,26,4249,0.0,-11,81,92,0.0,0.0,0,2025-02-22
Saša Kalajdžić,4,26,0,0,0,555,0,0,2025-02-25T19:30:00Z,0,25,0,0,0,0,0,2,1,0,48,True,0,27,2024-25,0.0,0.0,0,0.0,267,0.0,0.0,27,4219,0.0,-43,64,107,0.0,0.0,0,2025-02-25
Karl Hein,1,1,0,0,0,5,0,0,2025-01-25T15:00:00Z,0,26,0,0,0,0,0,1,0,0,40,False,0,23,2024-25,0.0,0.0,0,0.0,230,0.0,0.0,23,2957,0.0,-27,0,27,0.0,0.0,0,2025-01-25
Karl Hein,1,1,0,0,0,5,0,0,2025-02-02T16:30:00Z,0,10,0,0,0,0,0,1,5,0,40,True,0,24,2024-25,0.0,0.0,0,0.0,231,0.0,0.0,24,2935,0.0,-21,0,21,0.0,0.0,0,2025-02-02
Karl Hein,1,1,0,0,0,5,0,0,2025-02-15T12:30:00Z,0,8,0,0,0,0,0,2,0,0,40,False,0,25,2024-25,0.0,0.0,0,0.0,245,0.0,0.0,25,2904,0.0,-34,0,34,0.0,0.0,0,2025-02-15
Karl Hein,1,1,0,0,0,5,0,0,2025-02-22T15:00:00Z,0,20,0,0,0,0,0,1,0,0,40,True,0,26,2024-25,0.0,0.0,0,0.0,251,0.0,0.0,26,2884,0.0,-19,0,19,0.0,0.0,0,2025-02-22
Karl Hein,1,1,0,0,0,5,0,0,2025-02-26T19:30:00Z,0,32,0,0,0,0,0,0,0,0,40,False,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,2873,0.0,-11,0,11,0.0,0.0,0,2025-02-26
Kieran Tierney,2,1,0,0,0,21,0,0,2025-01-25T15:00:00Z,3,26,0,0,0,0,0,1,0,1,43,False,0,23,2024-25,0.0,0.0,3,0.5,230,0.1,0.0,23,4480,0.0,55,278,223,0.0,0.0,0,2025-01-25
Kieran Tierney,2,1,0,0,0,21,0,0,2025-02-02T16:30:00Z,0,10,0,0,0,0,0,1,5,0,43,True,0,24,2024-25,0.0,0.0,0,0.0,231,0.0,0.0,24,4713,0.0,86,284,198,0.0,0.0,0,2025-02-02
Kieran Tierney,2,1,0,0,0,21,0,0,2025-02-15T12:30:00Z,1,8,0,0,0,0,0,2,0,1,43,False,0,25,2024-25,0.0,0.0,5,0.1,245,0.2,2.0,25,5037,0.0,140,401,261,0.0,0.05,0,2025-02-15
Kieran Tierney,2,1,0,0,0,21,0,0,2025-02-22T15:00:00Z,0,20,0,0,0,0,0,1,0,0,43,True,0,26,2024-25,0.0,0.0,0,0.0,251,0.0,0.0,26,5195,0.0,104,267,163,0.0,0.0,0,2025-02-22
Kieran Tierney,2,1,0,0,0,21,0,0,2025-02-26T19:30:00Z,45,32,0,0,0,0,0,0,0,1,43,False,0,27,2024-25,0.02,0.21,0,11.4,264,2.8,7.2,27,5235,9.0,-6,162,168,0.23,0.34,0,2025-02-26
Mikel Merino,3,1,0,0,0,633,0,0,2025-01-25T15:00:00Z,0,26,0,0,0,0,0,1,0,0,60,False,0,23,2024-25,0.0,0.0,0,0.0,230,0.0,0.0,23,8291,0.0,-68,685,753,0.0,0.0,0,2025-01-25
Mikel Merino,3,1,0,0,0,633,0,0,2025-02-02T16:30:00Z,6,10,0,0,0,0,0,1,5,1,60,True,0,24,2024-25,0.0,0.0,3,0.3,231,0.2,1.4,24,7719,0.0,-738,223,961,0.0,0.0,0,2025-02-02
Mikel Merino,3,1,0,2,0,633,0,2,2025-02-15T12:30:00Z,21,8,0,0,0,0,0,2,0,13,60,False,0,25,2024-25,0.01,0.74,44,0.6,245,10.4,67.4,25,8151,36.0,133,769,636,0.75,0.05,0,2025-02-15
Mikel Merino,3,1,0,0,0,633,1,0,2025-02-22T15:00:00Z,90,20,0,0,0,0,0,1,0,2,60,True,0,26,2024-25,0.09,0.29,-2,23.0,251,4.8,1.8,26,76002,23.0,65962,68176,2214,0.38,1.07,1,2025-02-22
Mikel Merino,3,1,0,0,1,633,0,0,2025-02-26T19:30:00Z,90,32,0,0,0,0,0,0,0,3,60,False,0,27,2024-25,0.14,0.22,5,25.0,264,8.2,12.2,27,65246,45.0,-9663,6569,16232,0.36,0.4,1,2025-02-26
Salah-Eddine Oulad M'hand,3,1,0,0,0,638,0,0,2025-01-25T15:00:00Z,0,26,0,0,0,0,0,1,0,0,45,False,0,23,2024-25,0.0,0.0,0,0.0,230,0.0,0.0,23,1535,0.0,5,53,48,0.0,0.0,0,2025-01-25
Salah-Eddine Oulad M'hand,3,1,0,0,0,638,0,0,2025-02-02T16:30:00Z,0,10,0,0,0,0,0,1,5,0,45,True,0,24,2024-25,0.0,0.0,0,0.0,231,0.0,0.0,24,1603,0.0,18,70,52,0.0,0.0,0,2025-02-02
Salah-Eddine Oulad M'hand,3,1,0,0,0,638,0,0,2025-02-15T12:30:00Z,0,8,0,0,0,0,0,2,0,0,45,False,0,25,2024-25,0.0,0.0,0,0.0,245,0.0,0.0,25,1633,0.0,2,62,60,0.0,0.0,0,2025-02-15
Salah-Eddine Oulad M'hand,3,1,0,0,0,638,0,0,2025-02-22T15:00:00Z,0,20,0,0,0,0,0,1,0,0,45,True,0,26,2024-25,0.0,0.0,0,0.0,251,0.0,0.0,26,1659,0.0,4,52,48,0.0,0.0,0,2025-02-22
Salah-Eddine Oulad M'hand,3,1,0,0,0,638,0,0,2025-02-26T19:30:00Z,0,32,0,0,0,0,0,0,0,0,45,False,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,1709,0.0,35,64,29,0.0,0.0,0,2025-02-26
Tommy Setford,1,1,0,0,0,639,0,0,2025-01-25T15:00:00Z,0,26,0,0,0,0,0,1,0,0,45,False,0,23,2024-25,0.0,0.0,0,0.0,230,0.0,0.0,23,5396,0.0,-60,107,167,0.0,0.0,0,2025-01-25
Tommy Setford,1,1,0,0,0,639,0,0,2025-02-02T16:30:00Z,0,10,0,0,0,0,0,1,5,0,45,True,0,24,2024-25,0.0,0.0,0,0.0,231,0.0,0.0,24,5579,0.0,-47,105,152,0.0,0.0,0,2025-02-02
Tommy Setford,1,1,0,0,0,639,0,0,2025-02-15T12:30:00Z,0,8,0,0,0,0,0,2,0,0,45,False,0,25,2024-25,0.0,0.0,0,0.0,245,0.0,0.0,25,5822,0.0,-12,152,164,0.0,0.0,0,2025-02-15
Tommy Setford,1,1,0,0,0,639,0,0,2025-02-22T15:00:00Z,0,20,0,0,0,0,0,1,0,0,45,True,0,26,2024-25,0.0,0.0,0,0.0,251,0.0,0.0,26,5925,0.0,-46,68,114,0.0,0.0,0,2025-02-22
Tommy Setford,1,1,0,0,0,639,0,0,2025-02-26T19:30:00Z,0,32,0,0,0,0,0,0,0,0,45,False,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,5958,0.0,-45,39,84,0.0,0.0,0,2025-02-26
Maldini Kacurri,2,1,0,0,0,657,0,0,2025-01-25T15:00:00Z,0,26,0,0,0,0,0,1,0,0,40,False,0,23,2024-25,0.0,0.0,0,0.0,230,0.0,0.0,23,7440,0.0,10,328,318,0.0,0.0,0,2025-01-25
Maldini Kacurri,2,1,0,0,0,657,0,0,2025-02-02T16:30:00Z,0,10,0,0,0,0,0,1,5,0,40,True,0,24,2024-25,0.0,0.0,0,0.0,231,0.0,0.0,24,7665,0.0,27,310,283,0.0,0.0,0,2025-02-02
Maldini Kacurri,2,1,0,0,0,657,0,0,2025-02-15T12:30:00Z,0,8,0,0,0,0,0,2,0,0,40,False,0,25,2024-25,0.0,0.0,0,0.0,245,0.0,0.0,25,7166,0.0,-480,125,605,0.0,0.0,0,2025-02-15
Maldini Kacurri,2,1,0,0,0,657,0,0,2025-02-22T15:00:00Z,0,20,0,0,0,0,0,1,0,0,40,True,0,26,2024-25,0.0,0.0,0,0.0,251,0.0,0.0,26,6808,0.0,-372,0,372,0.0,0.0,0,2025-02-22
Maldini Kacurri,2,1,0,0,0,657,0,0,2025-02-26T19:30:00Z,0,32,0,0,0,0,0,0,0,0,40,False,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,6626,0.0,-192,0,192,0.0,0.0,0,2025-02-26
Ayden Heaven,2,11,0,0,0,658,0,0,2025-01-25T15:00:00Z,0,26,0,0,0,0,0,1,0,0,40,False,0,23,2024-25,0.0,0.0,0,0.0,230,0.0,0.0,23,5761,0.0,8,183,175,0.0,0.0,0,2025-01-25
Ayden Heaven,2,11,0,0,0,658,0,0,2025-02-02T16:30:00Z,0,10,0,0,0,0,0,1,5,0,40,True,0,24,2024-25,0.0,0.0,0,0.0,231,0.0,0.0,24,5938,0.0,16,193,177,0.0,0.0,0,2025-02-02
Ayden Heaven,2,11,0,0,0,658,0,0,2025-02-16T16:30:00Z,0,17,0,0,0,0,0,0,1,0,40,False,0,25,2024-25,0.0,0.0,0,0.0,249,0.0,0.0,25,6453,0.0,321,556,235,0.0,0.0,0,2025-02-16
Ayden Heaven,2,11,0,0,0,658,0,0,2025-02-22T12:30:00Z,0,6,0,0,0,0,0,2,2,0,40,False,0,26,2024-25,0.0,0.0,0,0.0,254,0.0,0.0,26,6592,0.0,84,256,172,0.0,0.0,0,2025-02-22
Ayden Heaven,2,11,0,0,0,658,0,0,2025-02-26T19:30:00Z,0,34,0,0,0,0,0,2,3,0,40,True,0,27,2024-25,0.0,0.0,0,0.0,270,0.0,0.0,27,6615,0.0,-20,152,172,0.0,0.0,0,2025-02-26
Ismeal Kabia,3,1,0,0,0,659,0,0,2025-01-25T15:00:00Z,0,26,0,0,0,0,0,1,0,0,45,False,0,23,2024-25,0.0,0.0,0,0.0,230,0.0,0.0,23,1649,0.0,7,91,84,0.0,0.0,0,2025-01-25
Ismeal Kabia,3,1,0,0,0,659,0,0,2025-02-02T16:30:00Z,0,10,0,0,0,0,0,1,5,0,45,True,0,24,2024-25,0.0,0.0,0,0.0,231,0.0,0.0,24,1691,0.0,5,87,82,0.0,0.0,0,2025-02-02
Ismeal Kabia,3,1,0,0,0,659,0,0,2025-02-15T12:30:00Z,0,8,0,0,0,0,0,2,0,0,45,False,0,25,2024-25,0.0,0.0,0,0.0,245,0.0,0.0,25,1727,0.0,-13,69,82,0.0,0.0,0,2025-02-15
Ismeal Kabia,3,1,0,0,0,659,0,0,2025-02-22T15:00:00Z,0,20,0,0,0,0,0,1,0,0,45,True,0,26,2024-25,0.0,0.0,0,0.0,251,0.0,0.0,26,1746,0.0,-12,67,79,0.0,0.0,0,2025-02-22
Ismeal Kabia,3,1,0,0,0,659,0,0,2025-02-26T19:30:00Z,0,32,0,0,0,0,0,0,0,0,45,False,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,1765,0.0,-10,49,59,0.0,0.0,0,2025-02-26
Josh Nichols,2,1,0,0,0,662,0,0,2025-01-25T15:00:00Z,0,26,0,0,0,0,0,1,0,0,40,False,0,23,2024-25,0.0,0.0,0,0.0,230,0.0,0.0,23,4576,0.0,-2,143,145,0.0,0.0,0,2025-01-25
Josh Nichols,2,1,0,0,0,662,0,0,2025-02-02T16:30:00Z,0,10,0,0,0,0,0,1,5,0,40,True,0,24,2024-25,0.0,0.0,0,0.0,231,0.0,0.0,24,4744,0.0,-4,145,149,0.0,0.0,0,2025-02-02
Josh Nichols,2,1,0,0,0,662,0,0,2025-02-15T12:30:00Z,0,8,0,0,0,0,0,2,0,0,40,False,0,25,2024-25,0.0,0.0,0,0.0,245,0.0,0.0,25,5261,0.0,243,422,179,0.0,0.0,0,2025-02-15
Josh Nichols,2,1,0,0,0,662,0,0,2025-02-22T15:00:00Z,0,20,0,0,0,0,0,1,0,0,40,True,0,26,2024-25,0.0,0.0,0,0.0,251,0.0,0.0,26,5508,0.0,136,330,194,0.0,0.0,0,2025-02-22
Josh Nichols,2,1,0,0,0,662,0,0,2025-02-26T19:30:00Z,0,32,0,0,0,0,0,0,0,0,40,False,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,5671,0.0,84,253,169,0.0,0.0,0,2025-02-26
Nathan Butler-Oyedeji,4,1,0,0,0,665,0,0,2025-01-25T15:00:00Z,0,26,0,0,0,0,0,1,0,0,45,False,0,23,2024-25,0.0,0.0,0,0.0,230,0.0,0.0,23,21360,0.0,-575,1083,1658,0.0,0.0,0,2025-01-25
Nathan Butler-Oyedeji,4,1,0,0,0,665,0,0,2025-02-02T16:30:00Z,0,10,0,0,0,0,0,1,5,0,45,True,0,24,2024-25,0.0,0.0,0,0.0,231,0.0,0.0,24,21306,0.0,-300,1205,1505,0.0,0.0,0,2025-02-02
Nathan Butler-Oyedeji,4,1,0,0,0,665,0,0,2025-02-15T12:30:00Z,0,8,0,0,0,0,0,2,0,0,45,False,0,25,2024-25,0.0,0.0,0,0.0,245,0.0,0.0,25,22600,0.0,875,2285,1410,0.0,0.0,0,2025-02-15
Nathan Butler-Oyedeji,4,1,0,0,0,665,0,0,2025-02-22T15:00:00Z,0,20,0,0,0,0,0,1,0,0,45,True,0,26,2024-25,0.0,0.0,0,0.0,251,0.0,0.0,26,22144,0.0,-516,1006,1522,0.0,0.0,0,2025-02-22
Nathan Butler-Oyedeji,4,1,0,0,0,665,0,0,2025-02-26T19:30:00Z,0,32,0,0,0,0,0,0,0,0,45,False,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,21602,0.0,-673,490,1163,0.0,0.0,0,2025-02-26
Enzo Barrenechea,3,27,0,0,0,30,0,0,2025-01-26T16:30:00Z,0,20,0,0,0,0,0,1,1,0,49,True,0,23,2024-25,0.0,0.0,0,0.0,221,0.0,0.0,23,2019,0.0,-12,0,12,0.0,0.0,0,2025-01-26
