season,gw,fpl_element,local_understat_id,local_understat_fixture,fpl_name,understat_name,position,fpl_team,understat_team,opponent_fpl_team_number,fpl_kickoff_time,understat_date,value,points,minutes,goals_scored,xG,goals_conceded,assists,xA,yellow_cards,red_cards,clean_sheets,key_passes,own_goals,penalties_missed,penalties_saved,saves,bonus,team_a_score,team_h_score,was_home,expected_assists,expected_goals
2024-25,19,335,112265.0,3989.0,Andrew Robertson,Andrew Robertson,2,9,Liverpool,20,2024-12-29T17:15:00Z,2024-12-29,59,6,73,0,0.02,0,0,0.0,0,0,1,0.0,0,0,0,0,0,5,0,False,0.06,0.03
2024-25,20,335,112426.0,3995.0,Andrew Robertson,Andrew Robertson,2,9,Liverpool,11,2025-01-05T16:30:00Z,2025-01-05,59,1,90,0,0.0,2,0,0.09,0,0,0,2.0,0,0,0,0,0,2,2,True,0.08,0.0
2024-25,21,335,112735.0,4005.0,Andrew Robertson,Andrew Robertson,2,9,Liverpool,32,2025-01-14T20:00:00Z,2025-01-14,59,2,64,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,False,0.1,0.0
2024-25,22,335,112922.0,4011.0,Andrew Robertson,Andrew Robertson,2,9,Liverpool,31,2025-01-18T15:00:00Z,2025-01-18,59,1,25,0,0.0,0,0,0.22,0,0,0,3.0,0,0,0,0,0,2,0,False,0.34,0.0
2024-25,6,482,,,Yves Bissouma,Yves Bissouma,3,17,,11,2024-09-29T15:30:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,0,False,0.0,0.0
2024-25,7,482,108660.0,3870.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,21,2024-10-06T15:30:00Z,2024-10-06,49,1,11,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,3,False,0.0,0.0
2024-25,8,482,108668.0,3871.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,20,2024-10-19T11:30:00Z,2024-10-19,49,10,80,1,0.09,1,0,0.05,0,0,0,1.0,0,0,0,0,3,1,4,True,0.02,0.16
2024-25,9,482,109202.0,3888.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,5,2024-10-27T14:00:00Z,2024-10-27,49,2,86,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,False,0.09,0.0
2024-25,10,482,109524.0,3899.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,27,2024-11-03T14:00:00Z,2024-11-03,49,1,34,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,True,0.01,0.0
2024-25,11,482,109794.0,3908.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,34,2024-11-10T14:00:00Z,2024-11-10,49,1,6,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,True,0.0,0.0
2024-25,12,482,110134.0,3919.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,10,2024-11-23T17:30:00Z,2024-11-23,49,2,90,0,0.03,0,0,0.0,1,0,1,0.0,0,0,0,0,0,4,0,False,0.01,0.03
2024-25,13,482,110395.0,3928.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,25,2024-12-01T13:30:00Z,2024-12-01,49,2,90,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.04,0.0
2024-25,14,482,110504.0,3931.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,2,2024-12-05T20:15:00Z,2024-12-05,49,1,79,0,0.02,1,0,0.04,1,0,0,1.0,0,0,0,0,0,0,1,False,0.05,0.03
2024-25,15,482,110887.0,3944.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,4,2024-12-08T16:30:00Z,2024-12-08,49,1,78,0,0.0,3,0,0.0,1,0,0,0.0,0,0,0,0,0,4,3,True,0.0,0.0
2024-25,16,482,,,Yves Bissouma,Yves Bissouma,3,17,,13,2024-12-15T19:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,5,0,False,0.0,0.0
2024-25,17,482,111549.0,3966.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,9,2024-12-22T16:30:00Z,2024-12-22,49,2,90,0,0.0,6,0,0.0,0,0,0,0.0,0,0,0,0,0,6,3,True,0.01,0.0
2024-25,18,482,111901.0,3977.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,32,2024-12-26T15:00:00Z,2024-12-26,49,1,3,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,False,0.01,0.0
2024-25,19,482,112219.0,3988.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,26,2024-12-29T15:00:00Z,2024-12-29,49,2,63,0,0.04,1,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.05
2024-25,20,482,112521.0,3998.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,23,2025-01-04T12:30:00Z,2025-01-04,49,1,28,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,True,0.01,0.0
2024-25,21,482,112591.0,4000.0,Yves Bissouma,Yves Bissouma,3,17,Tottenham,1,2025-01-15T20:00:00Z,2025-01-15,49,1,45,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,22,482,,,Yves Bissouma,Yves Bissouma,3,17,,6,2025-01-19T14:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,3,False,0.0,0.0
2024-25,6,196,,,Nathaniel Clyne,Nathaniel Clyne,2,5,,6,2024-09-28T14:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,7,196,108372.0,3861.0,Nathaniel Clyne,Nathaniel Clyne,2,5,Crystal Palace,9,2024-10-05T11:30:00Z,2024-10-05,44,6,73,0,0.01,0,0,0.0,0,0,1,0.0,0,0,0,0,0,1,0,True,0.0,0.01
2024-25,8,196,,,Nathaniel Clyne,Nathaniel Clyne,2,5,,32,2024-10-21T19:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,False,0.0,0.0
2024-25,9,196,,,Nathaniel Clyne,Nathaniel Clyne,2,5,,17,2024-10-27T14:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,10,196,109571.0,3900.0,Nathaniel Clyne,Nathaniel Clyne,2,5,Crystal Palace,26,2024-11-02T17:30:00Z,2024-11-02,44,1,6,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,11,196,109694.0,3905.0,Nathaniel Clyne,Nathaniel Clyne,2,5,Crystal Palace,25,2024-11-09T15:00:00Z,2024-11-09,44,2,61,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,True,0.0,0.0
2024-25,12,196,110020.0,3915.0,Nathaniel Clyne,Nathaniel Clyne,2,5,Crystal Palace,27,2024-11-23T15:00:00Z,2024-11-23,44,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,13,196,,,Nathaniel Clyne,Nathaniel Clyne,2,5,,23,2024-11-30T15:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,14,196,,,Nathaniel Clyne,Nathaniel Clyne,2,5,,34,2024-12-03T19:30:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,False,0.0,0.0
2024-25,15,196,,,Nathaniel Clyne,Nathaniel Clyne,2,5,,10,2024-12-07T15:00:00Z,,43,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,16,196,111213.0,3954.0,Nathaniel Clyne,Nathaniel Clyne,2,5,Crystal Palace,21,2024-12-15T14:00:00Z,2024-12-15,43,1,5,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.0,0.0
2024-25,17,196,111453.0,3963.0,Nathaniel Clyne,Nathaniel Clyne,2,5,Crystal Palace,1,2024-12-21T17:30:00Z,2024-12-21,43,-1,79,0,0.0,4,0,0.08,1,0,0,2.0,0,0,0,0,0,5,1,True,0.11,0.0
2024-25,18,196,,,Nathaniel Clyne,Nathaniel Clyne,2,5,,2,2024-12-26T15:00:00Z,,43,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,False,0.0,0.0
2024-25,19,196,,,Nathaniel Clyne,Nathaniel Clyne,2,5,,13,2024-12-29T15:00:00Z,,43,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,20,196,,,Nathaniel Clyne,Nathaniel Clyne,2,5,,4,2025-01-04T15:00:00Z,,43,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,21,196,112712.0,4004.0,Nathaniel Clyne,Nathaniel Clyne,2,5,Crystal Palace,8,2025-01-15T19:30:00Z,2025-01-15,43,1,11,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,False,0.0,0.0
2024-25,22,196,113163.0,4019.0,Nathaniel Clyne,Nathaniel Clyne,2,5,Crystal Palace,20,2025-01-18T15:00:00Z,2025-01-18,43,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,False,0.0,0.0
2024-25,6,564,108238.0,3857.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,9,2024-09-28T16:30:00Z,2024-09-28,44,1,76,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,True,0.0,0.0
2024-25,7,564,,,Santiago Bueno,Santiago Bueno,2,26,,31,2024-10-05T14:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,5,False,0.0,0.0
2024-25,8,564,108941.0,3880.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,10,2024-10-20T13:00:00Z,2024-10-20,43,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,True,0.0,0.0
2024-25,9,564,109107.0,3885.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,21,2024-10-26T14:00:00Z,2024-10-26,43,1,90,0,0.09,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.01,0.21
2024-25,10,564,109546.0,3900.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,5,2024-11-02T17:30:00Z,2024-11-02,43,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,11,564,109840.0,3910.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,13,2024-11-09T15:00:00Z,2024-11-09,43,6,90,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,2,True,0.0,0.0
2024-25,12,564,,,Santiago Bueno,Santiago Bueno,2,26,,25,2024-11-23T15:00:00Z,,43,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,4,1,False,0.0,0.0
2024-25,13,564,,,Santiago Bueno,Santiago Bueno,2,26,,2,2024-11-30T15:00:00Z,,43,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,4,2,True,0.0,0.0
2024-25,14,564,110592.0,3934.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,6,2024-12-04T19:30:00Z,2024-12-04,43,0,76,0,0.0,4,0,0.0,0,0,0,0.0,0,0,0,0,0,0,4,False,0.01,0.0
2024-25,15,564,110933.0,3945.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,20,2024-12-09T20:00:00Z,2024-12-09,43,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,16,564,111246.0,3956.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,34,2024-12-14T15:00:00Z,2024-12-14,43,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,True,0.01,0.0
2024-25,17,564,111622.0,3968.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,8,2024-12-22T14:00:00Z,2024-12-22,43,6,90,0,0.03,0,0,0.0,0,0,1,0.0,0,0,0,0,0,3,0,False,0.0,0.04
2024-25,18,564,111942.0,3979.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,11,2024-12-26T17:30:00Z,2024-12-26,43,6,90,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,2,True,0.0,0.0
2024-25,19,564,112231.0,3988.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,17,2024-12-29T15:00:00Z,2024-12-29,43,1,90,0,0.02,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.02
2024-25,20,564,112543.0,3999.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,32,2025-01-06T20:00:00Z,2025-01-06,43,1,90,0,0.2,3,0,0.0,0,0,0,0.0,0,0,0,0,0,3,0,True,0.05,0.18
2024-25,21,564,112821.0,4008.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,23,2025-01-15T19:30:00Z,2025-01-15,43,1,90,0,0.0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,22,564,112941.0,4012.0,Santiago Bueno,Santiago Bueno,2,26,Wolverhampton Wanderers,4,2025-01-20T20:00:00Z,2025-01-20,43,1,90,0,0.0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,False,0.0,0.0
2024-25,6,267,108267.0,3858.0,Leif Davis,Leif Davis,2,34,Ipswich,27,2024-09-29T13:00:00Z,2024-09-29,45,2,90,0,0.04,2,0,0.97,0,0,0,7.0,0,0,0,0,1,2,2,True,0.48,0.04
2024-25,7,267,108471.0,3864.0,Leif Davis,Leif Davis,2,34,Ipswich,20,2024-10-05T14:00:00Z,2024-10-05,45,0,90,0,0.0,4,0,0.67,0,0,0,3.0,0,0,0,0,0,1,4,False,0.34,0.0
2024-25,8,267,108729.0,3873.0,Leif Davis,Leif Davis,2,34,Ipswich,6,2024-10-19T14:15:00Z,2024-10-19,45,1,90,0,0.0,2,0,0.22,0,0,0,3.0,0,0,0,0,0,2,0,True,0.23,0.0
2024-25,9,267,109077.0,3884.0,Leif Davis,Leif Davis,2,34,Ipswich,31,2024-10-26T14:00:00Z,2024-10-26,45,2,90,0,0.09,4,1,0.47,1,0,0,2.0,0,0,0,0,0,3,4,False,0.16,0.16
2024-25,10,267,109366.0,3894.0,Leif Davis,Leif Davis,2,34,Ipswich,8,2024-11-02T15:00:00Z,2024-11-02,45,10,90,1,0.06,1,0,0.28,0,0,0,3.0,0,0,0,0,2,1,1,True,0.22,0.09
2024-25,11,267,109800.0,3908.0,Leif Davis,Leif Davis,2,34,Ipswich,17,2024-11-10T14:00:00Z,2024-11-10,45,1,90,0,0.07,1,0,0.14,1,0,0,2.0,0,0,0,0,0,2,1,False,0.15,0.04
2024-25,12,267,110057.0,3917.0,Leif Davis,Leif Davis,2,34,Ipswich,11,2024-11-24T16:30:00Z,2024-11-24,45,2,90,0,0.0,1,0,0.49,0,0,0,1.0,0,0,0,0,0,1,1,True,0.29,0.0
2024-25,13,267,110378.0,3927.0,Leif Davis,Leif Davis,2,34,Ipswich,32,2024-11-30T15:00:00Z,2024-11-30,45,2,90,0,0.0,1,0,0.31,0,0,0,3.0,0,0,0,0,0,0,1,False,0.37,0.0
2024-25,14,267,110641.0,3936.0,Leif Davis,Leif Davis,2,34,Ipswich,5,2024-12-03T19:30:00Z,2024-12-03,45,2,90,0,0.0,1,0,0.33,0,0,0,3.0,0,0,0,0,0,1,0,True,0.28,0.0
2024-25,15,267,111005.0,3948.0,Leif Davis,Leif Davis,2,34,Ipswich,2,2024-12-08T14:00:00Z,2024-12-08,45,1,90,0,0.0,2,0,0.09,0,0,0,2.0,0,0,0,0,0,2,1,True,0.12,0.0
2024-25,16,267,111261.0,3956.0,Leif Davis,Leif Davis,2,34,Ipswich,26,2024-12-14T15:00:00Z,2024-12-14,45,2,90,0,0.09,1,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,False,0.05,0.04
2024-25,17,267,111639.0,3969.0,Leif Davis,Leif Davis,2,34,Ipswich,23,2024-12-21T15:00:00Z,2024-12-21,45,0,90,0,0.0,4,0,0.03,0,0,0,1.0,0,0,0,0,0,4,0,True,0.14,0.0
2024-25,18,267,111714.0,3971.0,Leif Davis,Leif Davis,2,34,Ipswich,1,2024-12-27T20:15:00Z,2024-12-27,45,1,90,0,0.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,0,1,False,0.01,0.0
2024-25,19,267,112130.0,3985.0,Leif Davis,Leif Davis,2,34,Ipswich,4,2024-12-30T19:45:00Z,2024-12-30,45,5,90,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,2,True,0.07,0.0
2024-25,20,267,112411.0,3994.0,Leif Davis,Leif Davis,2,34,Ipswich,25,2025-01-05T14:00:00Z,2025-01-05,45,0,90,0,0.07,2,0,0.12,1,0,0,2.0,0,0,0,0,0,2,2,False,0.07,0.1
2024-25,21,267,112657.0,4003.0,Leif Davis,Leif Davis,2,34,Ipswich,21,2025-01-16T19:30:00Z,2025-01-16,45,1,90,0,0.0,2,0,0.02,0,0,0,1.0,0,0,0,0,0,2,0,True,0.06,0.0
2024-25,22,267,112985.0,4014.0,Leif Davis,Leif Davis,2,34,Ipswich,10,2025-01-19T16:30:00Z,2025-01-19,44,-1,90,0,0.0,6,0,0.08,0,0,0,1.0,0,0,0,0,0,6,0,True,0.06,0.0
2024-25,6,88,108176.0,3855.0,Nathan Collins,Nathan Collins,2,31,Brentford,20,2024-09-28T14:00:00Z,2024-09-28,45,2,90,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.05,0.0
2024-25,7,88,108516.0,3866.0,Nathan Collins,Nathan Collins,2,31,Brentford,26,2024-10-05T14:00:00Z,2024-10-05,45,10,90,1,0.71,3,1,0.0,0,0,0,0.0,0,0,0,0,0,3,5,True,0.23,0.71
2024-25,8,88,108770.0,3874.0,Nathan Collins,Nathan Collins,2,31,Brentford,11,2024-10-19T14:00:00Z,2024-10-19,45,1,90,0,0.0,2,0,0.03,0,0,0,1.0,0,0,0,0,0,1,2,False,0.03,0.0
2024-25,9,88,109061.0,3884.0,Nathan Collins,Nathan Collins,2,31,Brentford,34,2024-10-26T14:00:00Z,2024-10-26,45,1,90,0,0.61,3,0,0.0,0,0,0,0.0,0,0,0,0,0,3,4,True,0.01,0.49
2024-25,10,88,109318.0,3892.0,Nathan Collins,Nathan Collins,2,31,Brentford,25,2024-11-04T20:00:00Z,2024-11-04,45,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,11,88,109574.0,3901.0,Nathan Collins,Nathan Collins,2,31,Brentford,2,2024-11-09T15:00:00Z,2024-11-09,45,1,90,0,0.0,2,0,0.15,0,0,0,1.0,0,0,0,0,0,2,3,True,0.29,0.0
2024-25,12,88,109978.0,3914.0,Nathan Collins,Nathan Collins,2,31,Brentford,6,2024-11-23T15:00:00Z,2024-11-23,45,6,90,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,0,False,0.0,0.0
2024-25,13,88,110175.0,3921.0,Nathan Collins,Nathan Collins,2,31,Brentford,8,2024-11-30T15:00:00Z,2024-11-30,45,5,90,0,0.0,1,1,0.44,0,0,0,1.0,0,0,0,0,0,1,4,True,0.15,0.0
2024-25,14,88,110562.0,3933.0,Nathan Collins,Nathan Collins,2,31,Brentford,27,2024-12-04T20:15:00Z,2024-12-04,45,0,90,0,0.0,3,0,0.0,1,0,0,0.0,0,0,0,0,0,1,3,False,0.02,0.0
2024-25,15,88,110821.0,3942.0,Nathan Collins,Nathan Collins,2,31,Brentford,23,2024-12-07T15:00:00Z,2024-12-07,45,7,90,1,0.32,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,4,True,0.01,0.17
2024-25,16,88,111228.0,3955.0,Nathan Collins,Nathan Collins,2,31,Brentford,4,2024-12-15T19:00:00Z,2024-12-15,45,1,90,0,0.0,2,0,0.32,0,0,0,1.0,0,0,0,0,0,1,2,False,0.22,0.0
2024-25,17,88,111483.0,3964.0,Nathan Collins,Nathan Collins,2,31,Brentford,32,2024-12-21T15:00:00Z,2024-12-21,45,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,True,0.03,0.0
2024-25,18,88,111743.0,3972.0,Nathan Collins,Nathan Collins,2,31,Brentford,21,2024-12-27T19:30:00Z,2024-12-27,46,6,90,0,0.08,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,0,False,0.0,0.12
2024-25,19,88,112005.0,3981.0,Nathan Collins,Nathan Collins,2,31,Brentford,1,2025-01-01T17:30:00Z,2025-01-01,46,1,90,0,0.0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,True,0.01,0.0
2024-25,20,88,112498.0,3997.0,Nathan Collins,Nathan Collins,2,31,Brentford,13,2025-01-04T15:00:00Z,2025-01-04,46,6,90,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,5,0,False,0.01,0.0
2024-25,21,88,112602.0,4001.0,Nathan Collins,Nathan Collins,2,31,Brentford,10,2025-01-14T19:30:00Z,2025-01-14,46,1,90,0,0.06,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.01,0.1
2024-25,22,88,112896.0,4011.0,Nathan Collins,Nathan Collins,2,31,Brentford,9,2025-01-18T15:00:00Z,2025-01-18,46,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,True,0.0,0.0
2024-25,6,53,108288.0,3858.0,Jacob Ramsey,Jacob Ramsey,3,27,Aston Villa,34,2024-09-29T13:00:00Z,2024-09-29,55,2,90,0,0.06,2,0,0.01,0,0,0,1.0,0,0,0,0,0,2,2,False,0.04,0.05
2024-25,7,53,,,Jacob Ramsey,Jacob Ramsey,3,27,,11,2024-10-06T13:00:00Z,,55,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,8,53,108718.0,3872.0,Jacob Ramsey,Jacob Ramsey,3,27,Aston Villa,25,2024-10-19T14:00:00Z,2024-10-19,54,5,82,0,0.02,1,1,0.42,0,0,0,2.0,0,0,0,0,0,3,1,False,0.18,0.08
2024-25,9,53,109035.0,3883.0,Jacob Ramsey,Jacob Ramsey,3,27,Aston Villa,2,2024-10-26T14:00:00Z,2024-10-26,54,1,90,0,0.0,1,0,0.07,1,0,0,2.0,0,0,0,0,0,1,1,True,0.15,0.0
2024-25,10,53,109537.0,3899.0,Jacob Ramsey,Jacob Ramsey,3,27,Aston Villa,17,2024-11-03T14:00:00Z,2024-11-03,54,2,80,0,0.02,3,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.03
2024-25,11,53,109746.0,3906.0,Jacob Ramsey,Jacob Ramsey,3,27,Aston Villa,9,2024-11-09T20:00:00Z,2024-11-09,54,1,45,0,0.09,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.01,0.12
2024-25,12,53,,,Jacob Ramsey,Jacob Ramsey,3,27,,5,2024-11-23T15:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,13,53,,,Jacob Ramsey,Jacob Ramsey,3,27,,4,2024-12-01T13:30:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,14,53,,,Jacob Ramsey,Jacob Ramsey,3,27,,31,2024-12-04T20:15:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,15,53,,,Jacob Ramsey,Jacob Ramsey,3,27,,13,2024-12-07T15:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,16,53,,,Jacob Ramsey,Jacob Ramsey,3,27,,32,2024-12-14T17:30:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,17,53,,,Jacob Ramsey,Jacob Ramsey,3,27,,10,2024-12-21T12:30:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,18,53,,,Jacob Ramsey,Jacob Ramsey,3,27,,23,2024-12-26T15:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,19,53,111986.0,3980.0,Jacob Ramsey,Jacob Ramsey,3,27,Aston Villa,21,2024-12-30T19:45:00Z,2024-12-30,54,1,13,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.01,0.0
2024-25,20,53,112320.0,3991.0,Jacob Ramsey,Jacob Ramsey,3,27,Aston Villa,8,2025-01-04T15:00:00Z,2025-01-04,54,2,71,0,0.0,1,0,0.47,0,0,0,1.0,0,0,0,0,0,1,2,True,0.28,0.0
2024-25,21,53,112650.0,4002.0,Jacob Ramsey,Jacob Ramsey,3,27,Aston Villa,6,2025-01-15T19:30:00Z,2025-01-15,54,3,81,0,0.45,0,0,0.0,0,0,1,0.0,0,0,0,0,0,1,0,False,0.01,0.32
2024-25,22,53,112888.0,4010.0,Jacob Ramsey,Jacob Ramsey,3,27,Aston Villa,1,2025-01-18T17:30:00Z,2025-01-18,54,2,84,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.02,0.0
2024-25,6,99,108183.0,3855.0,Bryan Mbeumo,Bryan Mbeumo,3,31,Brentford,20,2024-09-28T14:00:00Z,2024-09-28,73,9,90,1,0.23,1,0,0.01,0,0,0,1.0,0,0,0,0,2,1,1,True,0.41,0.25
2024-25,7,99,108521.0,3866.0,Bryan Mbeumo,Bryan Mbeumo,3,31,Brentford,26,2024-10-05T14:00:00Z,2024-10-05,74,8,90,1,0.83,3,0,0.45,0,0,0,3.0,0,0,0,0,1,3,5,True,0.29,0.84
2024-25,8,99,108776.0,3874.0,Bryan Mbeumo,Bryan Mbeumo,3,31,Brentford,11,2024-10-19T14:00:00Z,2024-10-19,75,2,90,0,0.03,2,0,0.07,0,0,0,2.0,0,0,0,0,0,1,2,False,0.05,0.03
2024-25,9,99,109066.0,3884.0,Bryan Mbeumo,Bryan Mbeumo,3,31,Brentford,34,2024-10-26T14:00:00Z,2024-10-26,76,15,90,2,0.91,3,0,0.14,0,0,0,1.0,0,0,0,0,3,3,4,True,0.38,0.91
2024-25,10,99,109323.0,3892.0,Bryan Mbeumo,Bryan Mbeumo,3,31,Brentford,25,2024-11-04T20:00:00Z,2024-11-04,78,3,86,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,1,2,False,0.01,0.0
2024-25,11,99,109580.0,3901.0,Bryan Mbeumo,Bryan Mbeumo,3,31,Brentford,2,2024-11-09T15:00:00Z,2024-11-09,79,5,90,0,0.06,2,1,0.22,0,0,0,1.0,0,0,0,0,0,2,3,True,0.25,0.09
